people_id,activity_id,date,activity_category,char_1,char_2,char_3,char_4,char_5,char_6,char_7,char_8,char_9,char_10,outcome
ppl_176998,act2_2038620,2023-06-15,type 2,,,,,,,,,,type 1,1
ppl_296816,act2_1714017,2023-07-07,type 4,,,,,,,,,,type 1293,1
ppl_323303,act2_2816138,2022-08-10,type 2,,,,,,,,,,type 1,0
ppl_375572,act2_243058,2023-02-23,type 2,,,,,,,,,,type 1,0
ppl_265689,act2_1615263,2022-10-18,type 2,,,,,,,,,,type 1,0
ppl_275172,act1_29664,2022-12-21,type 1,type 10,type 12,type 5,type 5,type 6,type 1,type 1,type 7,type 4,,1
ppl_31800,act2_1279088,2022-11-09,type 4,,,,,,,,,,type 748,0
ppl_53831,act2_2112060,2023-03-07,type 2,,,,,,,,,,type 1,1
ppl_314780,act2_1002036,2022-09-28,type 5,,,,,,,,,,type 4849,0
ppl_115110,act2_4570445,2023-04-20,type 2,,,,,,,,,,type 1,1
ppl_281751,act2_3782412,2022-09-30,type 5,,,,,,,,,,type 1775,0
ppl_161220,act2_4395391,2023-07-21,type 2,,,,,,,,,,type 1,0
ppl_219296,act2_4734651,2023-03-06,type 2,,,,,,,,,,type 1,1
ppl_154083,act2_791954,2023-07-16,type 3,,,,,,,,,,type 2,1
ppl_156854,act2_3956148,2023-02-24,type 4,,,,,,,,,,type 24,0
ppl_243336,act2_3971186,2023-03-09,type 4,,,,,,,,,,type 17,1
ppl_243052,act2_3958106,2023-03-31,type 2,,,,,,,,,,type 1,1
ppl_157347,act2_3873993,2022-10-22,type 5,,,,,,,,,,type 3183,1
ppl_370270,act2_2294493,2022-10-22,type 3,,,,,,,,,,type 23,0
ppl_76050,act2_4314159,2023-02-23,type 5,,,,,,,,,,type 589,0
ppl_327603,act2_1991879,2022-10-21,type 2,,,,,,,,,,type 1,0
ppl_142184,act2_2602072,2022-10-25,type 5,,,,,,,,,,type 1637,1
ppl_311359,act2_1268064,2023-01-21,type 2,,,,,,,,,,type 1,1
ppl_64887,act2_4433290,2022-09-22,type 3,,,,,,,,,,type 23,1
ppl_370270,act2_646090,2022-10-23,type 3,,,,,,,,,,type 23,0
ppl_244361,act2_1664700,2023-02-22,type 2,,,,,,,,,,type 1,1
ppl_294587,act2_4067037,2023-06-09,type 2,,,,,,,,,,type 1,0
ppl_395564,act2_2470665,2022-11-26,type 5,,,,,,,,,,type 639,0
ppl_217892,act2_866346,2023-08-23,type 2,,,,,,,,,,type 1,1
ppl_321209,act2_3600967,2022-09-23,type 4,,,,,,,,,,type 620,0
ppl_344170,act2_2461625,2022-11-30,type 2,,,,,,,,,,type 1,1
ppl_353033,act2_2577933,2022-08-09,type 2,,,,,,,,,,type 1,1
ppl_391872,act1_222335,2023-05-30,type 1,type 5,type 5,type 6,type 3,type 6,type 3,type 4,type 4,type 8,,1
ppl_144541,act2_4702391,2023-05-25,type 2,,,,,,,,,,type 1,0
ppl_161643,act2_3411007,2023-07-13,type 2,,,,,,,,,,type 1,0
ppl_67721,act2_2324827,2022-12-02,type 3,,,,,,,,,,type 3,1
ppl_333362,act2_2972693,2023-03-25,type 3,,,,,,,,,,type 8,1
ppl_50562,act2_4229104,2023-02-09,type 2,,,,,,,,,,type 1,1
ppl_267784,act2_3596615,2022-11-08,type 4,,,,,,,,,,type 318,1
ppl_105739,act2_4518414,2022-09-30,type 3,,,,,,,,,,type 23,0
ppl_241188,act2_107730,2023-02-15,type 5,,,,,,,,,,type 589,0
ppl_370270,act2_2103946,2022-10-24,type 3,,,,,,,,,,type 23,0
ppl_101937,act2_2131,2022-10-21,type 2,,,,,,,,,,type 1,0
ppl_284300,act2_144104,2022-08-30,type 2,,,,,,,,,,type 1,1
ppl_369352,act1_77356,2023-08-31,type 1,type 5,type 2,type 3,type 3,type 1,type 3,type 3,type 4,type 3,,0
ppl_356590,act2_572753,2023-01-17,type 2,,,,,,,,,,type 1,1
ppl_141697,act2_4674788,2023-05-26,type 4,,,,,,,,,,type 203,1
ppl_234621,act2_70218,2022-10-01,type 2,,,,,,,,,,type 1,0
ppl_216721,act2_2949243,2022-08-31,type 2,,,,,,,,,,type 1,1
ppl_181570,act2_3612477,2022-10-16,type 5,,,,,,,,,,type 1069,1
ppl_354931,act2_4693080,2023-05-24,type 4,,,,,,,,,,type 695,1
ppl_196494,act2_495621,2023-07-11,type 3,,,,,,,,,,type 563,0
ppl_104676,act2_1306807,2022-10-02,type 2,,,,,,,,,,type 1,0
ppl_269702,act1_341284,2022-11-04,type 1,type 3,type 5,type 1,type 1,type 6,type 3,type 3,type 6,type 8,,1
ppl_370270,act2_1452513,2022-10-22,type 3,,,,,,,,,,type 23,0
ppl_393970,act2_1103202,2023-05-02,type 2,,,,,,,,,,type 1,0
ppl_344752,act2_3627712,2022-08-10,type 2,,,,,,,,,,type 1,1
ppl_281927,act2_4463464,2022-10-21,type 5,,,,,,,,,,type 9204,1
ppl_236018,act2_3571827,2023-07-21,type 4,,,,,,,,,,type 26,0
ppl_372682,act2_4050296,2023-01-20,type 2,,,,,,,,,,type 1,1
ppl_389140,act2_2017900,2023-02-11,type 2,,,,,,,,,,type 1,1
ppl_370270,act2_293966,2022-10-23,type 3,,,,,,,,,,type 23,0
ppl_368147,act2_2095976,2022-10-23,type 5,,,,,,,,,,type 1586,1
ppl_68311,act2_956197,2022-09-17,type 5,,,,,,,,,,type 3642,0
ppl_204347,act2_3464313,2023-08-11,type 4,,,,,,,,,,type 224,1
ppl_215671,act2_4687022,2022-10-15,type 5,,,,,,,,,,type 433,1
ppl_148977,act2_981698,2022-09-16,type 5,,,,,,,,,,type 1951,0
ppl_241871,act2_1438169,2022-10-21,type 4,,,,,,,,,,type 479,1
ppl_168807,act2_3636551,2023-01-12,type 5,,,,,,,,,,type 2860,0
ppl_337559,act2_2783711,2023-04-07,type 2,,,,,,,,,,type 1,0
ppl_115044,act2_4377096,2022-09-29,type 5,,,,,,,,,,type 4855,0
ppl_370270,act2_232028,2022-10-23,type 3,,,,,,,,,,type 23,0
ppl_311939,act2_4773033,2022-08-10,type 2,,,,,,,,,,type 1,0
ppl_339100,act2_3176159,2022-10-27,type 2,,,,,,,,,,type 1,0
ppl_342136,act2_4448461,2022-12-17,type 2,,,,,,,,,,type 1,1
ppl_211306,act2_854992,2022-11-08,type 5,,,,,,,,,,type 5180,0
ppl_357622,act2_4506053,2023-04-04,type 2,,,,,,,,,,type 1,1
ppl_346566,act2_2012599,2023-01-13,type 2,,,,,,,,,,type 1,1
ppl_210094,act1_92170,2022-12-28,type 1,type 1,type 3,type 1,type 1,type 1,type 1,type 1,type 1,type 1,,1
ppl_350983,act2_421243,2022-11-01,type 3,,,,,,,,,,type 3,0
ppl_338016,act2_2902317,2023-08-09,type 2,,,,,,,,,,type 1,1
ppl_353472,act2_2382200,2022-10-01,type 5,,,,,,,,,,type 473,0
ppl_238375,act2_3126025,2023-03-21,type 2,,,,,,,,,,type 1,1
ppl_201558,act2_974536,2023-08-01,type 2,,,,,,,,,,type 1,1
ppl_116334,act2_2242278,2022-12-21,type 2,,,,,,,,,,type 1,1
ppl_302679,act2_2840695,2023-03-04,type 2,,,,,,,,,,type 1,1
ppl_23116,act2_4112470,2022-10-23,type 5,,,,,,,,,,type 481,0
ppl_343370,act2_1506424,2023-08-23,type 2,,,,,,,,,,type 1,0
ppl_318111,act2_3812761,2022-08-19,type 2,,,,,,,,,,type 1,0
ppl_276570,act2_420987,2023-07-27,type 3,,,,,,,,,,type 2,1
ppl_204794,act2_895765,2023-03-25,type 2,,,,,,,,,,type 1,0
ppl_173466,act2_528635,2023-01-31,type 4,,,,,,,,,,type 999,0
ppl_122978,act1_142974,2023-02-17,type 1,type 6,type 2,type 5,type 3,type 3,type 2,type 1,type 7,type 4,,1
ppl_268430,act2_3839460,2023-01-04,type 4,,,,,,,,,,type 979,1
ppl_348297,act2_2225680,2023-06-16,type 4,,,,,,,,,,type 201,0
ppl_45694,act1_249252,2022-07-27,type 1,type 12,type 9,type 6,type 3,type 3,type 2,type 2,type 7,type 4,,1
ppl_114912,act1_88697,2022-12-15,type 1,type 10,type 12,type 5,type 2,type 6,type 1,type 1,type 6,type 2,,0
ppl_70953,act2_4215786,2023-03-30,type 2,,,,,,,,,,type 1,0
ppl_168257,act2_3719453,2022-11-11,type 5,,,,,,,,,,type 454,0
ppl_9965,act2_4467586,2023-07-01,type 5,,,,,,,,,,type 464,0
ppl_295181,act2_108606,2022-08-05,type 2,,,,,,,,,,type 1,0
ppl_92792,act2_2216145,2022-10-19,type 4,,,,,,,,,,type 309,0
ppl_366913,act2_3700575,2022-09-30,type 2,,,,,,,,,,type 1,0
ppl_9271,act2_3282259,2023-03-23,type 4,,,,,,,,,,type 380,0
ppl_89622,act2_3731554,2022-11-01,type 2,,,,,,,,,,type 1,0
ppl_278938,act2_3093289,2022-08-31,type 2,,,,,,,,,,type 1,1
ppl_113391,act2_2350033,2023-04-28,type 4,,,,,,,,,,type 493,0
ppl_350069,act2_1345999,2022-08-26,type 2,,,,,,,,,,type 1,0
ppl_81533,act2_3010871,2023-01-31,type 2,,,,,,,,,,type 1,1
ppl_251507,act2_641482,2023-07-08,type 5,,,,,,,,,,type 562,0
ppl_188052,act1_377010,2022-08-26,type 1,type 7,type 1,type 5,type 1,type 6,type 1,type 1,type 4,type 1,,0
ppl_131974,act2_633036,2023-02-18,type 2,,,,,,,,,,type 1,0
ppl_2745,act2_3438386,2022-07-21,type 4,,,,,,,,,,type 1289,0
ppl_294918,act2_2047458,2022-10-18,type 3,,,,,,,,,,type 23,0
ppl_18813,act2_1597936,2022-11-18,type 4,,,,,,,,,,type 183,0
ppl_105739,act2_1930190,2022-09-28,type 3,,,,,,,,,,type 23,0
ppl_370270,act2_3532303,2022-10-22,type 3,,,,,,,,,,type 23,0
ppl_61521,act2_4176545,2022-10-07,type 4,,,,,,,,,,type 2535,0
ppl_370085,act2_1528067,2022-10-23,type 5,,,,,,,,,,type 481,1
ppl_298628,act2_1263226,2023-06-11,type 2,,,,,,,,,,type 1,1
ppl_103262,act2_34385,2023-04-27,type 3,,,,,,,,,,type 2,0
ppl_59746,act2_3074092,2023-04-13,type 3,,,,,,,,,,type 2,1
ppl_47072,act2_567637,2023-07-12,type 3,,,,,,,,,,type 2,0
ppl_25674,act2_2895020,2023-06-29,type 2,,,,,,,,,,type 1,1
ppl_336095,act2_605835,2023-06-24,type 3,,,,,,,,,,type 2,0
ppl_10503,act2_1576854,2023-06-15,type 4,,,,,,,,,,type 201,1
ppl_294918,act2_2620308,2022-10-19,type 3,,,,,,,,,,type 23,0
ppl_22510,act2_667729,2023-01-27,type 2,,,,,,,,,,type 1,0
ppl_297991,act2_3899151,2022-10-01,type 2,,,,,,,,,,type 1,0
ppl_205274,act2_3018244,2023-07-04,type 4,,,,,,,,,,type 295,0
ppl_96976,act2_282600,2023-03-19,type 2,,,,,,,,,,type 1,0
ppl_182911,act2_2365375,2023-02-24,type 4,,,,,,,,,,type 602,1
ppl_75816,act2_1017660,2023-04-20,type 3,,,,,,,,,,type 55,0
ppl_294918,act2_2114896,2022-10-19,type 3,,,,,,,,,,type 23,0
ppl_392186,act2_1089630,2023-04-27,type 2,,,,,,,,,,type 1,0
ppl_73564,act2_1689727,2022-10-15,type 5,,,,,,,,,,type 2192,1
ppl_294918,act2_3763658,2022-10-18,type 3,,,,,,,,,,type 23,0
ppl_29615,act2_3599336,2023-04-14,type 3,,,,,,,,,,type 2,0
ppl_295227,act2_4376737,2022-11-24,type 2,,,,,,,,,,type 1,0
ppl_44284,act2_4660401,2022-11-15,type 2,,,,,,,,,,type 1,0
ppl_25832,act2_3702151,2023-03-23,type 3,,,,,,,,,,type 52,1
ppl_278312,act2_1675138,2022-09-16,type 5,,,,,,,,,,type 457,1
ppl_392041,act1_267210,2022-11-11,type 1,type 12,type 2,type 5,type 3,type 1,type 2,type 1,type 4,type 6,,0
ppl_106333,act2_3320552,2023-02-03,type 2,,,,,,,,,,type 1,0
ppl_107150,act1_16398,2023-04-07,type 1,type 2,type 16,type 4,type 3,type 2,type 2,type 3,type 4,type 10,,0
ppl_99578,act2_4002224,2022-12-01,type 5,,,,,,,,,,type 452,1
ppl_124374,act2_2528059,2023-05-08,type 2,,,,,,,,,,type 1,0
ppl_366313,act2_3894814,2023-01-15,type 2,,,,,,,,,,type 1,1
ppl_243318,act2_3832784,2023-01-11,type 2,,,,,,,,,,type 1,0
ppl_32385,act2_2853979,2023-01-07,type 5,,,,,,,,,,type 5450,0
ppl_395313,act2_995044,2023-06-21,type 2,,,,,,,,,,type 1,1
ppl_324635,act2_4167800,2022-10-04,type 2,,,,,,,,,,type 1,1
ppl_105561,act2_2062270,2023-02-01,type 2,,,,,,,,,,type 1,0
ppl_104087,act2_3209149,2023-02-10,type 4,,,,,,,,,,type 14,1
ppl_188948,act2_2819311,2022-11-03,type 5,,,,,,,,,,type 4134,0
ppl_73482,act2_3115452,2023-06-12,type 3,,,,,,,,,,type 2,1
ppl_122931,act2_4702751,2023-01-12,type 5,,,,,,,,,,type 452,0
ppl_135257,act2_1700472,2022-10-13,type 5,,,,,,,,,,type 3007,0
ppl_90429,act2_4148214,2022-11-25,type 5,,,,,,,,,,type 451,0
ppl_334201,act2_1082143,2023-03-24,type 2,,,,,,,,,,type 1,0
ppl_238050,act2_3475980,2022-11-01,type 2,,,,,,,,,,type 1,0
ppl_206435,act2_4246424,2022-11-03,type 5,,,,,,,,,,type 1903,0
ppl_105739,act2_4606769,2022-09-28,type 3,,,,,,,,,,type 23,0
ppl_74491,act2_2221789,2023-02-02,type 4,,,,,,,,,,type 503,1
ppl_354056,act2_1264884,2022-11-18,type 5,,,,,,,,,,type 489,1
ppl_1585,act2_2380796,2023-03-03,type 2,,,,,,,,,,type 1,0
ppl_138434,act2_366938,2022-09-11,type 5,,,,,,,,,,type 2860,1
ppl_325258,act2_1767775,2023-02-17,type 2,,,,,,,,,,type 1,0
ppl_263169,act2_4062693,2023-06-03,type 2,,,,,,,,,,type 1,1
ppl_54347,act2_1091888,2023-01-13,type 2,,,,,,,,,,type 1,1
ppl_370270,act2_28628,2022-10-22,type 3,,,,,,,,,,type 23,0
ppl_73802,act2_4062355,2023-06-30,type 5,,,,,,,,,,type 400,1
ppl_343993,act2_2977786,2023-06-30,type 5,,,,,,,,,,type 464,0
ppl_294918,act2_2736112,2022-10-19,type 3,,,,,,,,,,type 23,0
ppl_235251,act2_1739791,2023-07-25,type 2,,,,,,,,,,type 1,1
ppl_167865,act1_41962,2022-11-23,type 1,type 5,type 5,type 6,type 3,type 6,type 3,type 2,type 5,type 8,,0
ppl_91242,act2_4393291,2023-03-04,type 2,,,,,,,,,,type 1,1
ppl_321655,act2_1082748,2023-07-15,type 2,,,,,,,,,,type 1,0
ppl_67450,act1_317508,2022-08-26,type 1,type 2,type 9,type 5,type 3,type 3,type 3,type 1,type 6,type 2,,1
ppl_294918,act2_3280284,2022-10-19,type 3,,,,,,,,,,type 23,0
ppl_356176,act2_2126157,2022-07-30,type 2,,,,,,,,,,type 1,1
ppl_57644,act2_2582321,2022-08-24,type 2,,,,,,,,,,type 1,0
ppl_267965,act2_2683438,2023-07-15,type 3,,,,,,,,,,type 2,0
ppl_361655,act2_1782010,2022-11-09,type 2,,,,,,,,,,type 1,0
ppl_54699,act2_4628155,2022-09-29,type 3,,,,,,,,,,type 23,0
ppl_317022,act2_4164544,2022-10-21,type 2,,,,,,,,,,type 1,0
ppl_160860,act2_4354376,2023-03-28,type 2,,,,,,,,,,type 1,1
ppl_329334,act2_4422722,2022-10-14,type 5,,,,,,,,,,type 4935,0
ppl_341022,act2_1162820,2023-04-13,type 3,,,,,,,,,,type 2,0
ppl_228283,act2_4196846,2023-06-23,type 2,,,,,,,,,,type 1,1
ppl_102734,act2_140760,2023-01-14,type 2,,,,,,,,,,type 1,0
ppl_384401,act2_382565,2023-02-11,type 2,,,,,,,,,,type 1,1
ppl_176975,act2_2819303,2023-02-17,type 2,,,,,,,,,,type 1,1
ppl_76203,act2_4156015,2022-10-15,type 5,,,,,,,,,,type 4960,1
ppl_129469,act2_433390,2023-07-21,type 2,,,,,,,,,,type 1,0
ppl_367892,act2_150114,2023-04-14,type 3,,,,,,,,,,type 2,0
ppl_141697,act2_3320834,2023-04-06,type 4,,,,,,,,,,type 406,1
ppl_340352,act2_3154720,2023-01-10,type 5,,,,,,,,,,type 4717,0
ppl_306813,act2_2389202,2022-11-24,type 2,,,,,,,,,,type 1,1
ppl_174189,act2_4007571,2023-02-12,type 5,,,,,,,,,,type 1305,1
ppl_294636,act2_2185289,2023-03-08,type 4,,,,,,,,,,type 253,1
ppl_17428,act2_112680,2023-02-09,type 2,,,,,,,,,,type 1,0
ppl_163973,act2_4726078,2022-10-14,type 2,,,,,,,,,,type 1,1
ppl_269118,act2_3861777,2022-10-28,type 5,,,,,,,,,,type 1637,0
ppl_148059,act2_3757462,2022-10-21,type 5,,,,,,,,,,type 1251,1
ppl_63249,act2_2123918,2023-03-29,type 3,,,,,,,,,,type 2,1
ppl_194042,act2_1207481,2023-03-21,type 2,,,,,,,,,,type 1,1
ppl_196739,act2_2124964,2022-10-15,type 5,,,,,,,,,,type 432,1
ppl_74402,act2_1819565,2022-08-04,type 2,,,,,,,,,,type 1,0
ppl_67183,act2_1960299,2022-10-04,type 2,,,,,,,,,,type 1,0
ppl_294918,act2_3381336,2022-10-18,type 3,,,,,,,,,,type 23,0
ppl_187801,act2_3910834,2022-11-26,type 5,,,,,,,,,,type 452,0
ppl_254159,act2_2820009,2022-10-18,type 2,,,,,,,,,,type 1,0
ppl_294918,act2_3433460,2022-10-18,type 3,,,,,,,,,,type 23,0
ppl_388974,act2_957135,2023-01-27,type 5,,,,,,,,,,type 4042,0
ppl_374297,act2_340107,2023-03-26,type 3,,,,,,,,,,type 2,0
ppl_159971,act2_1967957,2023-01-04,type 2,,,,,,,,,,type 1,1
ppl_167919,act2_2427105,2023-06-28,type 2,,,,,,,,,,type 1,1
ppl_213140,act2_1327572,2022-12-17,type 3,,,,,,,,,,type 61,1
ppl_288959,act2_4503953,2023-06-22,type 6,,,,,,,,,,type 110,0
ppl_271376,act2_2256255,2022-10-27,type 2,,,,,,,,,,type 1,0
ppl_288103,act2_4665670,2022-09-22,type 2,,,,,,,,,,type 1,0
ppl_272893,act2_3006789,2022-08-25,type 2,,,,,,,,,,type 1,1
ppl_294871,act2_2980219,2023-04-06,type 4,,,,,,,,,,type 1110,0
ppl_12326,act2_169127,2022-07-27,type 4,,,,,,,,,,type 313,0
ppl_102572,act1_324549,2023-03-01,type 1,type 2,type 1,type 1,type 3,type 1,type 3,type 3,type 4,type 1,,1
ppl_102317,act2_1518813,2022-10-27,type 4,,,,,,,,,,type 141,0
ppl_370270,act2_3291478,2022-10-22,type 3,,,,,,,,,,type 23,0
ppl_54699,act2_3794749,2022-09-30,type 3,,,,,,,,,,type 23,0
ppl_257327,act1_70932,2022-11-08,type 1,type 10,type 12,type 5,type 5,type 6,type 1,type 1,type 14,type 15,,0
ppl_211835,act2_139791,2023-02-16,type 5,,,,,,,,,,type 7649,0
ppl_274974,act2_2519417,2023-01-30,type 2,,,,,,,,,,type 1,1
ppl_180823,act2_596197,2022-11-26,type 5,,,,,,,,,,type 452,1
ppl_78623,act2_4345041,2023-07-08,type 4,,,,,,,,,,type 97,1
ppl_257329,act2_4698873,2023-05-03,type 2,,,,,,,,,,type 1,1
ppl_248764,act2_4485641,2022-10-23,type 5,,,,,,,,,,type 481,0
ppl_166888,act2_305033,2023-03-03,type 2,,,,,,,,,,type 1,1
ppl_257480,act2_1458264,2022-11-18,type 2,,,,,,,,,,type 1,1
ppl_329386,act2_3834618,2023-02-07,type 2,,,,,,,,,,type 1,1
ppl_339295,act2_2809177,2022-09-21,type 2,,,,,,,,,,type 1,0
ppl_76150,act2_1061748,2023-06-03,type 2,,,,,,,,,,type 1,1
ppl_382945,act2_533248,2022-08-14,type 2,,,,,,,,,,type 1,1
ppl_61924,act2_3994686,2022-11-16,type 2,,,,,,,,,,type 1,0
ppl_351446,act2_1222065,2022-07-29,type 2,,,,,,,,,,type 1,0
ppl_81087,act2_702061,2022-11-19,type 2,,,,,,,,,,type 1,1
ppl_84995,act2_44352,2023-02-15,type 5,,,,,,,,,,type 2416,0
ppl_372271,act2_2672347,2022-10-16,type 5,,,,,,,,,,type 433,0
ppl_107558,act2_1659969,2023-03-31,type 3,,,,,,,,,,type 2,0
ppl_334178,act1_402172,2023-04-19,type 1,type 3,type 2,type 3,type 3,type 2,type 2,type 3,type 4,type 2,,0
ppl_205961,act2_4047962,2023-02-04,type 3,,,,,,,,,,type 2,1
ppl_374639,act2_850140,2023-03-25,type 2,,,,,,,,,,type 1,1
ppl_153540,act1_417462,2023-02-01,type 1,type 35,type 20,type 3,type 4,type 6,type 3,type 5,type 17,type 11,,0
ppl_48951,act2_3915529,2022-09-09,type 2,,,,,,,,,,type 1,0
ppl_99294,act2_3858529,2022-10-16,type 5,,,,,,,,,,type 3662,1
ppl_380465,act2_4024701,2022-10-07,type 2,,,,,,,,,,type 1,0
ppl_287668,act2_2141765,2023-04-20,type 4,,,,,,,,,,type 254,0
ppl_239282,act2_1648114,2023-01-20,type 5,,,,,,,,,,type 525,0
ppl_168433,act2_4773088,2023-02-23,type 4,,,,,,,,,,type 602,0
ppl_381908,act2_3383855,2023-08-22,type 2,,,,,,,,,,type 1,0
ppl_294918,act2_3501806,2022-10-19,type 3,,,,,,,,,,type 23,0
ppl_244361,act2_2955956,2023-08-18,type 2,,,,,,,,,,type 1,1
ppl_392533,act2_1152486,2022-10-27,type 2,,,,,,,,,,type 1,1
ppl_167412,act2_479489,2023-05-10,type 3,,,,,,,,,,type 2,0
ppl_166778,act2_3205490,2023-07-27,type 2,,,,,,,,,,type 1,1
ppl_124204,act2_2561439,2023-02-07,type 2,,,,,,,,,,type 1,1
ppl_196553,act2_1616476,2022-07-17,type 2,,,,,,,,,,type 1,0
ppl_212687,act2_4237098,2022-09-29,type 5,,,,,,,,,,type 257,0
ppl_277795,act2_2698644,2023-05-09,type 7,,,,,,,,,,type 194,1
ppl_251267,act2_2838511,2023-03-03,type 4,,,,,,,,,,type 1192,1
ppl_390362,act2_1192088,2022-08-05,type 3,,,,,,,,,,type 114,0
ppl_154498,act2_2369231,2023-02-15,type 2,,,,,,,,,,type 1,0
ppl_383370,act2_3054915,2023-06-09,type 2,,,,,,,,,,type 1,0
ppl_127062,act2_1259455,2022-11-03,type 5,,,,,,,,,,type 2870,0
ppl_50340,act2_943902,2023-01-07,type 2,,,,,,,,,,type 1,0
ppl_221892,act2_1908486,2022-09-13,type 2,,,,,,,,,,type 1,0
ppl_198785,act1_56101,2023-07-21,type 1,type 2,type 2,type 1,type 3,type 2,type 2,type 3,type 4,type 15,,0
ppl_366243,act2_358989,2022-11-23,type 2,,,,,,,,,,type 1,1
ppl_294918,act2_2205086,2022-10-20,type 3,,,,,,,,,,type 23,0
ppl_128856,act2_757461,2022-10-02,type 5,,,,,,,,,,type 489,1
ppl_313163,act2_1775055,2023-07-26,type 2,,,,,,,,,,type 1,0
ppl_42790,act2_49101,2022-10-21,type 5,,,,,,,,,,type 1251,0
ppl_349551,act2_3953645,2022-11-12,type 5,,,,,,,,,,type 1141,0
ppl_104726,act2_583347,2022-11-10,type 2,,,,,,,,,,type 1,0
ppl_319891,act2_3157338,2023-01-14,type 5,,,,,,,,,,type 469,1
ppl_3657,act2_2174309,2022-11-22,type 2,,,,,,,,,,type 1,0
ppl_359680,act2_4305336,2023-03-22,type 3,,,,,,,,,,type 52,0
ppl_305961,act2_1454305,2022-08-20,type 2,,,,,,,,,,type 1,1
ppl_149636,act2_514100,2023-08-16,type 4,,,,,,,,,,type 2706,1
ppl_226204,act2_828316,2023-03-01,type 3,,,,,,,,,,type 2,1
ppl_260249,act2_106283,2022-07-22,type 2,,,,,,,,,,type 1,0
ppl_336844,act1_91352,2023-04-07,type 1,type 2,type 16,type 4,type 3,type 2,type 2,type 3,type 4,type 4,,0
ppl_132373,act2_41040,2023-03-01,type 2,,,,,,,,,,type 1,1
ppl_74007,act2_72277,2022-11-03,type 5,,,,,,,,,,type 649,1
ppl_59501,act2_3904827,2022-12-29,type 2,,,,,,,,,,type 1,1
ppl_161729,act2_561134,2022-11-04,type 2,,,,,,,,,,type 1,1
ppl_141517,act2_3760264,2023-07-23,type 3,,,,,,,,,,type 61,1
ppl_134531,act2_1440174,2022-09-02,type 3,,,,,,,,,,type 515,0
ppl_294918,act2_4371602,2022-10-18,type 3,,,,,,,,,,type 23,0
ppl_62341,act2_672625,2023-01-28,type 4,,,,,,,,,,type 1490,1
ppl_71428,act2_799193,2023-05-30,type 2,,,,,,,,,,type 1,0
ppl_229272,act2_705724,2023-06-29,type 4,,,,,,,,,,type 506,0
ppl_370270,act2_764170,2022-10-23,type 3,,,,,,,,,,type 23,0
ppl_158385,act2_1692656,2023-08-02,type 2,,,,,,,,,,type 1,1
ppl_237196,act1_109502,2023-06-06,type 1,type 5,type 2,type 4,type 3,type 1,type 3,type 3,type 4,type 16,,1
ppl_357934,act2_1695628,2023-01-31,type 2,,,,,,,,,,type 1,0
ppl_95581,act2_2673560,2022-10-19,type 5,,,,,,,,,,type 2252,0
ppl_370270,act2_1458207,2022-10-22,type 3,,,,,,,,,,type 23,0
ppl_198163,act2_1770568,2022-09-16,type 5,,,,,,,,,,type 1639,0
ppl_320401,act2_2202179,2022-11-11,type 2,,,,,,,,,,type 1,1
ppl_105739,act2_4220286,2022-09-29,type 3,,,,,,,,,,type 23,0
ppl_294639,act2_2860853,2022-08-25,type 2,,,,,,,,,,type 1,0
ppl_206391,act2_1913790,2022-11-18,type 5,,,,,,,,,,type 489,0
ppl_239854,act2_1330585,2023-04-13,type 4,,,,,,,,,,type 3462,1
ppl_56763,act2_1356118,2022-08-30,type 2,,,,,,,,,,type 1,0
ppl_44644,act2_3752146,2023-03-29,type 2,,,,,,,,,,type 1,0
ppl_154441,act2_2534661,2022-08-26,type 2,,,,,,,,,,type 1,0
ppl_70996,act2_3787558,2023-04-12,type 3,,,,,,,,,,type 8,1
ppl_114942,act2_3575087,2023-06-20,type 2,,,,,,,,,,type 1,0
ppl_294918,act2_2218272,2022-10-18,type 3,,,,,,,,,,type 23,0
ppl_294918,act2_325219,2022-10-19,type 3,,,,,,,,,,type 23,0
ppl_289037,act2_822443,2023-01-12,type 5,,,,,,,,,,type 649,1
ppl_38513,act2_3161806,2022-09-27,type 2,,,,,,,,,,type 1,0
ppl_86012,act2_2603341,2023-08-24,type 2,,,,,,,,,,type 1,0
ppl_23025,act2_3747394,2022-12-23,type 4,,,,,,,,,,type 6,0
ppl_386719,act2_3475917,2022-10-27,type 5,,,,,,,,,,type 749,1
ppl_182353,act2_2768551,2022-11-25,type 2,,,,,,,,,,type 1,1
ppl_258885,act2_1808214,2023-04-27,type 2,,,,,,,,,,type 1,0
ppl_285113,act2_1061572,2023-08-17,type 3,,,,,,,,,,type 8,0
ppl_302060,act2_633979,2023-02-10,type 4,,,,,,,,,,type 297,1
ppl_345027,act2_539025,2023-05-19,type 3,,,,,,,,,,type 8,0
ppl_317022,act2_4623116,2023-01-13,type 2,,,,,,,,,,type 1,0
ppl_124160,act2_2942901,2022-08-04,type 2,,,,,,,,,,type 1,1
ppl_245408,act2_1645516,2023-08-04,type 4,,,,,,,,,,type 592,0
ppl_202914,act2_546956,2022-10-04,type 5,,,,,,,,,,type 1058,0
ppl_123644,act2_2956518,2022-11-17,type 5,,,,,,,,,,type 1758,1
ppl_135606,act2_4382920,2022-10-23,type 5,,,,,,,,,,type 481,1
ppl_258345,act2_1907373,2023-03-31,type 2,,,,,,,,,,type 1,0
